created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-03-01 00:01:09 UTC,1.13,2.12,2.38,77.0,28.0,2.12
2020-03-01 00:03:09 UTC,1.29,2.47,2.99,77.0,29.0,2.47
2020-03-01 00:05:08 UTC,0.93,1.74,2.07,77.0,30.0,1.74
2020-03-01 00:07:10 UTC,0.7,1.52,1.52,77.0,30.0,1.52
2020-03-01 00:09:09 UTC,0.59,2.06,2.44,77.0,30.0,2.06
2020-03-01 00:11:09 UTC,0.61,1.19,1.68,76.0,31.0,1.19
2020-03-01 00:13:08 UTC,1.37,2.4,3.03,76.0,30.0,2.4
2020-03-01 00:15:09 UTC,1.19,2.26,2.88,76.0,31.0,2.26
2020-03-01 00:17:08 UTC,0.61,1.35,1.88,76.0,31.0,1.35
2020-03-01 00:19:09 UTC,1.04,1.86,1.86,75.0,31.0,1.86
2020-03-01 00:21:09 UTC,1.01,2.1,2.4,76.0,31.0,2.1
2020-03-01 00:23:08 UTC,0.88,1.67,2.35,75.0,31.0,1.67
2020-03-01 00:25:09 UTC,1.99,2.93,3.31,75.0,31.0,2.93
2020-03-01 00:27:09 UTC,4.44,8.53,9.26,75.0,31.0,8.53
2020-03-01 00:29:08 UTC,4.39,9.91,12.15,75.0,31.0,9.91
2020-03-01 00:31:09 UTC,3.98,6.82,7.85,75.0,32.0,6.82
2020-03-01 00:33:08 UTC,5.53,9.29,11.0,75.0,32.0,9.29
2020-03-01 00:35:09 UTC,5.91,11.16,12.71,75.0,32.0,11.16
2020-03-01 00:37:09 UTC,3.61,5.1,5.21,75.0,32.0,5.1
2020-03-01 00:39:15 UTC,4.91,8.42,9.73,74.0,32.0,8.42
2020-03-01 00:41:08 UTC,8.33,14.89,17.11,75.0,32.0,14.89
2020-03-01 00:43:09 UTC,5.62,9.92,11.54,74.0,32.0,9.92
2020-03-01 00:45:09 UTC,3.97,7.35,10.09,74.0,32.0,7.35
2020-03-01 00:47:08 UTC,8.64,18.35,23.7,74.0,32.0,18.35
2020-03-01 00:49:09 UTC,4.51,7.91,9.07,74.0,32.0,7.91
2020-03-01 00:51:15 UTC,6.41,11.01,13.24,74.0,32.0,11.01
2020-03-01 00:53:09 UTC,4.26,8.38,9.26,74.0,33.0,8.38
2020-03-01 00:55:09 UTC,4.99,7.65,9.41,73.0,33.0,7.65
2020-03-01 00:57:09 UTC,5.67,9.59,10.9,74.0,33.0,9.59
2020-03-01 00:59:08 UTC,8.96,19.15,23.55,73.0,33.0,18.65
2020-03-01 01:01:08 UTC,6.1,10.54,13.32,73.0,33.0,10.54
2020-03-01 01:03:09 UTC,5.72,9.9,11.22,73.0,33.0,9.9
2020-03-01 01:07:09 UTC,6.55,12.25,14.81,73.0,33.0,12.16
2020-03-01 01:09:11 UTC,7.76,15.61,17.48,73.0,33.0,15.61
2020-03-01 01:11:10 UTC,5.1,9.06,10.1,73.0,33.0,9.06
2020-03-01 01:13:09 UTC,18.49,38.08,46.6,73.0,33.0,31.57
2020-03-01 01:15:09 UTC,4.55,7.38,9.64,73.0,33.0,7.38
2020-03-01 01:17:08 UTC,4.97,8.59,9.66,72.0,34.0,8.59
2020-03-01 01:19:08 UTC,13.44,26.08,30.09,72.0,34.0,22.8
2020-03-01 01:21:08 UTC,3.27,7.87,9.31,72.0,34.0,7.87
2020-03-01 01:23:09 UTC,3.96,6.74,6.93,72.0,34.0,6.74
2020-03-01 01:25:09 UTC,5.2,9.19,10.36,72.0,34.0,9.19
2020-03-01 01:27:08 UTC,7.71,14.88,17.71,72.0,34.0,14.88
2020-03-01 01:29:09 UTC,5.45,9.26,10.67,72.0,34.0,9.26
2020-03-01 01:31:09 UTC,4.69,9.54,10.42,72.0,35.0,9.54
2020-03-01 01:33:09 UTC,7.82,14.07,16.43,71.0,34.0,14.07
2020-03-01 01:35:11 UTC,4.63,7.94,8.82,72.0,35.0,7.94
2020-03-01 01:37:09 UTC,7.62,14.0,15.74,72.0,35.0,14.0
2020-03-01 01:39:09 UTC,14.7,31.29,37.65,71.0,35.0,28.79
2020-03-01 01:41:09 UTC,7.07,11.85,14.09,71.0,35.0,11.85
2020-03-01 01:43:08 UTC,4.63,7.69,10.57,71.0,35.0,7.69
2020-03-01 01:45:09 UTC,7.73,17.49,21.27,72.0,35.0,16.99
2020-03-01 01:47:08 UTC,10.38,18.82,23.53,71.0,35.0,18.11
2020-03-01 01:49:09 UTC,5.36,8.64,9.01,71.0,36.0,8.64
2020-03-01 01:51:31 UTC,7.6,13.0,14.32,71.0,36.0,13.0
2020-03-01 01:53:09 UTC,9.59,18.44,19.79,71.0,36.0,18.39
2020-03-01 01:55:09 UTC,12.06,21.12,23.27,71.0,37.0,20.36
2020-03-01 01:57:09 UTC,13.46,23.72,26.87,71.0,37.0,22.32
2020-03-01 01:59:12 UTC,10.51,17.03,19.3,71.0,37.0,16.65
2020-03-01 02:01:08 UTC,5.07,7.71,8.0,71.0,38.0,7.71
2020-03-01 02:03:10 UTC,4.52,6.54,6.82,70.0,38.0,6.54
2020-03-01 02:05:08 UTC,3.2,4.93,5.57,70.0,38.0,4.93
2020-03-01 02:07:09 UTC,3.77,5.58,6.06,70.0,38.0,5.58
2020-03-01 02:09:08 UTC,1.58,2.59,3.55,70.0,39.0,2.59
2020-03-01 02:11:08 UTC,1.87,3.01,3.31,70.0,39.0,3.01
2020-03-01 02:13:08 UTC,1.29,1.91,2.16,70.0,39.0,1.91
2020-03-01 02:15:08 UTC,1.0,2.07,3.26,70.0,40.0,2.07
2020-03-01 02:17:09 UTC,0.8,1.34,1.34,70.0,40.0,1.34
2020-03-01 02:19:08 UTC,0.44,0.8,1.05,70.0,41.0,0.8
2020-03-01 02:21:14 UTC,0.34,0.94,1.13,69.0,41.0,0.94
2020-03-01 02:23:25 UTC,0.33,1.21,1.53,70.0,41.0,1.21
2020-03-01 02:25:09 UTC,0.74,1.63,1.67,69.0,41.0,1.63
2020-03-01 02:27:13 UTC,0.48,2.75,4.0,69.0,41.0,2.75
2020-03-01 02:29:09 UTC,1.0,1.54,2.09,69.0,42.0,1.54
2020-03-01 02:31:10 UTC,0.63,1.47,1.53,69.0,42.0,1.47
2020-03-01 02:33:09 UTC,0.59,1.39,1.67,69.0,42.0,1.39
2020-03-01 02:37:37 UTC,0.6,2.0,2.4,69.0,42.0,2.0
2020-03-01 02:39:24 UTC,1.32,2.03,2.55,69.0,43.0,2.03
2020-03-01 02:41:18 UTC,0.79,1.6,1.71,69.0,43.0,1.6
2020-03-01 02:43:08 UTC,0.8,1.63,1.93,69.0,43.0,1.63
2020-03-01 02:45:09 UTC,0.71,1.57,1.57,69.0,43.0,1.57
2020-03-01 02:47:09 UTC,0.59,1.36,1.36,69.0,43.0,1.36
2020-03-01 02:49:10 UTC,1.24,1.69,2.03,69.0,44.0,1.69
2020-03-01 02:51:12 UTC,1.1,1.53,1.79,69.0,44.0,1.53
2020-03-01 02:54:15 UTC,0.69,1.45,1.45,69.0,44.0,1.45
2020-03-01 02:56:08 UTC,1.12,2.41,3.1,69.0,45.0,2.41
2020-03-01 02:58:09 UTC,0.31,1.19,1.47,69.0,45.0,1.19
2020-03-01 03:00:10 UTC,0.69,1.47,1.99,69.0,45.0,1.47
2020-03-01 03:02:11 UTC,0.64,1.17,1.49,68.0,45.0,1.17
2020-03-01 03:04:11 UTC,0.67,1.61,1.73,68.0,46.0,1.61
2020-03-01 03:06:38 UTC,0.29,0.91,1.09,68.0,46.0,0.91
2020-03-01 03:10:59 UTC,0.61,1.38,1.86,68.0,46.0,1.38
2020-03-01 03:12:09 UTC,0.76,1.76,2.51,68.0,46.0,1.76
2020-03-01 03:14:11 UTC,0.74,2.0,3.1,68.0,46.0,2.0
2020-03-01 03:16:08 UTC,0.89,1.74,2.31,68.0,47.0,1.74
2020-03-01 03:18:10 UTC,1.06,2.32,3.0,68.0,47.0,2.32
2020-03-01 03:20:14 UTC,0.67,1.33,1.57,68.0,47.0,1.33
2020-03-01 03:22:16 UTC,0.88,1.41,1.41,68.0,48.0,1.41
2020-03-01 03:24:10 UTC,1.14,2.07,2.79,68.0,48.0,2.07
2020-03-01 03:26:08 UTC,1.23,1.84,2.78,68.0,48.0,1.84
2020-03-01 03:28:11 UTC,1.04,1.85,2.28,68.0,48.0,1.85
2020-03-01 03:30:14 UTC,0.75,1.71,1.97,68.0,48.0,1.71
2020-03-01 03:32:09 UTC,0.79,1.3,1.7,68.0,49.0,1.3
2020-03-01 03:34:41 UTC,1.4,2.36,2.51,67.0,48.0,2.36
2020-03-01 03:36:09 UTC,1.28,2.15,2.83,68.0,49.0,2.15
2020-03-01 03:38:29 UTC,0.82,1.19,1.48,68.0,49.0,1.19
2020-03-01 03:40:09 UTC,1.0,1.86,2.07,67.0,50.0,1.86
2020-03-01 03:42:09 UTC,0.83,1.28,1.71,68.0,50.0,1.28
2020-03-01 03:44:12 UTC,0.96,2.3,2.3,68.0,50.0,2.3
2020-03-01 03:46:09 UTC,0.75,1.49,1.96,68.0,50.0,1.49
2020-03-01 03:48:09 UTC,0.84,1.9,2.09,68.0,50.0,1.9
2020-03-01 03:50:08 UTC,1.2,2.66,3.11,67.0,50.0,2.66
2020-03-01 03:52:09 UTC,1.24,2.06,2.21,68.0,50.0,2.06
2020-03-01 03:54:09 UTC,1.26,2.0,2.75,68.0,51.0,2.0
2020-03-01 03:56:09 UTC,1.07,1.9,2.78,67.0,51.0,1.9
2020-03-01 03:58:09 UTC,1.42,2.14,2.74,68.0,51.0,2.14
2020-03-01 04:00:08 UTC,1.15,1.68,1.91,67.0,51.0,1.68
2020-03-01 04:02:09 UTC,1.75,2.85,3.53,67.0,51.0,2.85
2020-03-01 04:04:08 UTC,1.69,2.35,3.16,67.0,51.0,2.35
2020-03-01 04:06:08 UTC,1.68,2.78,3.54,67.0,52.0,2.78
2020-03-01 04:08:12 UTC,1.32,2.52,2.72,67.0,51.0,2.52
2020-03-01 04:10:08 UTC,1.18,1.73,1.91,67.0,52.0,1.73
2020-03-01 04:12:09 UTC,1.75,2.66,3.49,67.0,52.0,2.66
2020-03-01 04:14:08 UTC,1.64,2.34,3.4,67.0,52.0,2.34
2020-03-01 04:16:09 UTC,0.97,1.93,2.81,67.0,52.0,1.93
2020-03-01 04:18:10 UTC,1.71,2.32,2.59,67.0,52.0,2.32
2020-03-01 04:20:08 UTC,1.74,2.69,3.13,67.0,52.0,2.69
2020-03-01 04:22:08 UTC,1.12,2.06,3.26,67.0,52.0,2.06
2020-03-01 04:24:09 UTC,1.46,2.58,3.83,67.0,52.0,2.58
2020-03-01 04:26:08 UTC,1.13,1.94,2.71,67.0,52.0,1.94
2020-03-01 04:28:08 UTC,1.26,2.25,2.43,67.0,52.0,2.25
2020-03-01 04:30:10 UTC,1.39,2.3,3.23,67.0,52.0,2.3
2020-03-01 04:32:09 UTC,1.14,2.33,3.23,67.0,53.0,2.33
2020-03-01 04:34:08 UTC,1.37,3.27,3.86,67.0,52.0,3.27
2020-03-01 04:36:08 UTC,1.47,2.5,3.54,67.0,53.0,2.5
2020-03-01 04:38:08 UTC,1.42,2.22,2.72,67.0,53.0,2.22
2020-03-01 04:40:09 UTC,1.33,1.69,2.84,67.0,53.0,1.69
2020-03-01 04:42:08 UTC,1.06,1.93,2.22,67.0,53.0,1.93
2020-03-01 04:44:09 UTC,1.41,1.99,1.99,67.0,53.0,1.99
2020-03-01 04:46:08 UTC,1.35,2.36,2.95,67.0,53.0,2.36
2020-03-01 04:48:09 UTC,4.27,6.86,7.69,67.0,54.0,6.6
2020-03-01 04:50:08 UTC,2.26,4.15,4.36,67.0,54.0,4.15
2020-03-01 04:52:08 UTC,1.84,3.12,3.39,66.0,54.0,3.12
2020-03-01 04:54:08 UTC,1.74,2.48,3.13,67.0,54.0,2.48
2020-03-01 04:56:07 UTC,1.51,2.87,3.72,67.0,54.0,2.87
2020-03-01 04:58:09 UTC,1.43,2.29,2.57,67.0,54.0,2.29
2020-03-01 05:00:08 UTC,2.28,2.69,2.69,67.0,54.0,2.69
2020-03-01 05:02:10 UTC,1.97,3.3,3.78,67.0,54.0,3.3
2020-03-01 05:04:08 UTC,1.38,2.49,2.77,67.0,54.0,2.49
2020-03-01 05:06:08 UTC,1.93,3.22,4.13,67.0,54.0,3.22
2020-03-01 05:08:09 UTC,1.28,1.88,2.35,66.0,54.0,1.88
2020-03-01 05:10:09 UTC,1.2,2.11,2.11,66.0,55.0,2.11
2020-03-01 05:12:09 UTC,1.37,2.32,3.51,67.0,54.0,2.32
2020-03-01 05:14:09 UTC,1.49,2.73,2.73,66.0,55.0,2.73
2020-03-01 05:16:09 UTC,1.62,2.74,3.0,67.0,54.0,2.74
2020-03-01 05:18:09 UTC,1.82,2.76,3.5,67.0,54.0,2.76
2020-03-01 05:20:09 UTC,1.51,2.13,2.7,66.0,55.0,2.13
2020-03-01 05:22:09 UTC,1.07,2.17,3.07,66.0,54.0,2.17
2020-03-01 05:24:09 UTC,0.89,1.72,2.1,66.0,55.0,1.72
2020-03-01 05:26:08 UTC,1.51,2.54,2.66,66.0,55.0,2.54
2020-03-01 05:28:08 UTC,1.94,2.93,3.1,66.0,55.0,2.93
2020-03-01 05:30:11 UTC,2.01,2.58,3.12,66.0,55.0,2.58
2020-03-01 05:32:08 UTC,1.36,2.39,3.26,66.0,55.0,2.39
2020-03-01 05:34:09 UTC,1.79,3.01,4.37,66.0,55.0,3.01
2020-03-01 05:36:08 UTC,1.77,2.83,3.11,66.0,55.0,2.83
2020-03-01 05:38:08 UTC,1.21,2.03,2.17,66.0,55.0,2.03
2020-03-01 05:40:09 UTC,1.56,2.79,3.83,66.0,55.0,2.79
2020-03-01 05:42:09 UTC,1.81,2.49,3.19,66.0,56.0,2.49
2020-03-01 05:44:08 UTC,1.95,2.68,3.56,66.0,55.0,2.68
2020-03-01 05:46:09 UTC,1.84,2.86,3.7,66.0,56.0,2.86
2020-03-01 05:48:08 UTC,1.4,2.36,2.49,66.0,56.0,2.36
2020-03-01 05:50:09 UTC,1.5,2.71,3.36,66.0,56.0,2.71
2020-03-01 05:52:08 UTC,1.84,3.01,3.49,66.0,56.0,3.01
2020-03-01 05:54:09 UTC,2.2,2.83,3.23,66.0,55.0,2.83
2020-03-01 05:56:08 UTC,2.1,3.14,3.7,66.0,56.0,3.14
2020-03-01 05:58:09 UTC,1.04,1.86,3.17,66.0,56.0,1.86
2020-03-01 06:00:09 UTC,1.1,2.21,2.57,66.0,56.0,2.21
2020-03-01 06:02:10 UTC,1.13,2.06,2.26,66.0,56.0,2.06
2020-03-01 06:04:08 UTC,1.57,2.81,3.04,66.0,56.0,2.81
2020-03-01 06:06:08 UTC,1.04,1.74,2.35,66.0,56.0,1.74
2020-03-01 06:08:09 UTC,1.22,2.46,2.48,66.0,56.0,2.46
2020-03-01 06:10:14 UTC,1.3,1.88,2.72,66.0,56.0,1.88
2020-03-01 06:12:08 UTC,1.41,2.25,2.88,66.0,56.0,2.25
2020-03-01 06:14:08 UTC,1.72,2.77,3.64,66.0,56.0,2.77
2020-03-01 06:16:09 UTC,2.1,3.63,4.8,66.0,56.0,3.63
2020-03-01 06:18:08 UTC,2.2,3.24,3.42,66.0,57.0,3.24
2020-03-01 06:20:09 UTC,1.72,2.64,3.4,66.0,56.0,2.64
2020-03-01 06:22:08 UTC,1.44,2.52,2.93,66.0,56.0,2.52
2020-03-01 06:24:09 UTC,1.68,2.99,4.23,66.0,56.0,2.99
2020-03-01 06:26:09 UTC,1.55,2.31,2.66,66.0,56.0,2.31
2020-03-01 06:28:08 UTC,1.38,2.4,3.24,66.0,56.0,2.4
2020-03-01 06:30:09 UTC,1.37,2.06,2.06,66.0,56.0,2.06
2020-03-01 06:32:08 UTC,1.42,2.42,2.7,66.0,56.0,2.42
2020-03-01 06:34:09 UTC,1.19,2.36,2.72,66.0,56.0,2.36
2020-03-01 06:36:09 UTC,1.06,2.15,2.78,66.0,57.0,2.15
2020-03-01 06:38:09 UTC,2.49,3.71,3.97,66.0,56.0,3.71
2020-03-01 06:40:07 UTC,2.27,3.24,3.24,66.0,57.0,3.24
2020-03-01 06:42:08 UTC,1.81,3.06,3.44,66.0,56.0,3.06
2020-03-01 06:44:09 UTC,1.23,2.19,2.41,66.0,56.0,2.19
2020-03-01 06:46:09 UTC,1.88,2.96,3.14,66.0,56.0,2.96
2020-03-01 06:48:09 UTC,2.12,3.58,4.13,66.0,56.0,3.58
2020-03-01 06:50:10 UTC,2.01,2.81,3.2,66.0,56.0,2.81
2020-03-01 06:52:08 UTC,2.06,2.87,3.16,66.0,56.0,2.87
2020-03-01 06:54:09 UTC,1.69,2.79,3.67,66.0,56.0,2.79
2020-03-01 06:56:08 UTC,2.14,3.21,3.79,66.0,56.0,3.21
2020-03-01 06:58:07 UTC,2.51,3.81,4.46,66.0,56.0,3.81
2020-03-01 07:00:11 UTC,1.47,2.89,3.27,66.0,56.0,2.89
2020-03-01 07:02:08 UTC,1.91,2.94,3.24,66.0,56.0,2.94
2020-03-01 07:04:10 UTC,2.44,3.44,4.29,66.0,56.0,3.44
2020-03-01 07:06:08 UTC,2.19,2.93,3.81,66.0,57.0,2.93
2020-03-01 07:08:09 UTC,1.62,2.65,3.32,66.0,56.0,2.65
2020-03-01 07:10:08 UTC,1.7,3.3,3.65,66.0,56.0,3.3
2020-03-01 07:12:09 UTC,1.83,2.91,2.91,66.0,56.0,2.91
2020-03-01 07:14:08 UTC,2.11,3.2,3.2,66.0,56.0,3.2
2020-03-01 07:16:09 UTC,1.76,2.44,2.84,66.0,56.0,2.44
2020-03-01 07:18:08 UTC,1.73,2.79,3.31,66.0,56.0,2.79
2020-03-01 07:20:08 UTC,1.43,2.34,2.94,66.0,56.0,2.34
2020-03-01 07:22:08 UTC,1.84,2.74,3.09,66.0,57.0,2.74
2020-03-01 07:24:09 UTC,1.62,2.51,2.91,66.0,56.0,2.51
2020-03-01 07:26:08 UTC,1.79,2.6,2.6,66.0,57.0,2.6
2020-03-01 07:28:09 UTC,1.76,2.35,2.35,66.0,57.0,2.35
2020-03-01 07:30:10 UTC,1.69,2.47,3.28,66.0,56.0,2.47
2020-03-01 07:32:09 UTC,2.07,2.84,3.23,66.0,57.0,2.84
2020-03-01 07:34:09 UTC,1.14,2.32,3.06,66.0,57.0,2.32
2020-03-01 07:36:09 UTC,1.4,2.3,2.87,66.0,57.0,2.3
2020-03-01 07:38:07 UTC,1.32,2.22,2.54,66.0,57.0,2.22
2020-03-01 07:40:09 UTC,1.67,2.5,2.9,66.0,56.0,2.5
2020-03-01 07:42:09 UTC,1.91,3.0,4.22,66.0,56.0,3.0
2020-03-01 07:44:09 UTC,2.09,3.12,3.12,66.0,56.0,3.12
2020-03-01 07:46:08 UTC,1.79,2.55,2.55,66.0,56.0,2.55
2020-03-01 07:48:09 UTC,1.62,2.75,2.75,66.0,57.0,2.75
2020-03-01 07:50:09 UTC,1.77,3.0,3.0,66.0,57.0,3.0
2020-03-01 07:52:09 UTC,1.97,2.79,3.24,66.0,57.0,2.79
2020-03-01 07:54:08 UTC,1.54,2.23,2.4,66.0,57.0,2.23
2020-03-01 07:56:09 UTC,2.14,2.87,3.57,66.0,57.0,2.87
2020-03-01 07:58:09 UTC,2.75,3.74,4.81,66.0,57.0,3.74
2020-03-01 08:00:08 UTC,2.16,2.91,3.41,66.0,57.0,2.91
2020-03-01 08:02:08 UTC,1.97,3.02,3.06,66.0,57.0,3.02
2020-03-01 08:04:09 UTC,1.34,2.85,3.1,66.0,57.0,2.85
2020-03-01 08:06:08 UTC,1.93,2.61,3.03,66.0,57.0,2.61
2020-03-01 08:08:09 UTC,2.35,3.18,3.32,66.0,57.0,3.18
2020-03-01 08:10:08 UTC,2.0,2.79,3.06,66.0,57.0,2.79
2020-03-01 08:12:08 UTC,1.01,1.96,2.35,65.0,57.0,1.96
2020-03-01 08:14:08 UTC,1.46,2.97,4.1,66.0,57.0,2.97
2020-03-01 08:16:09 UTC,1.58,2.59,3.33,66.0,57.0,2.59
2020-03-01 08:18:08 UTC,1.77,2.56,2.56,66.0,57.0,2.56
2020-03-01 08:20:09 UTC,1.74,2.69,2.69,66.0,57.0,2.69
2020-03-01 08:22:08 UTC,1.51,2.53,2.77,66.0,57.0,2.53
2020-03-01 08:24:08 UTC,2.13,2.93,3.15,65.0,58.0,2.93
2020-03-01 08:26:09 UTC,1.62,2.93,3.15,65.0,57.0,2.93
2020-03-01 08:28:08 UTC,1.84,2.42,2.75,65.0,58.0,2.42
2020-03-01 08:30:11 UTC,2.84,3.96,4.16,66.0,57.0,3.96
2020-03-01 08:32:10 UTC,1.93,3.21,3.91,65.0,58.0,3.21
2020-03-01 08:34:10 UTC,2.11,3.35,4.0,65.0,58.0,3.35
2020-03-01 08:36:09 UTC,2.03,3.1,4.26,66.0,58.0,3.1
2020-03-01 08:38:08 UTC,2.09,2.86,2.86,65.0,58.0,2.86
2020-03-01 08:40:09 UTC,1.99,3.09,3.09,65.0,58.0,3.09
2020-03-01 08:42:08 UTC,1.96,2.46,2.77,66.0,57.0,2.46
2020-03-01 08:44:08 UTC,2.49,3.75,5.3,65.0,58.0,3.75
2020-03-01 08:46:09 UTC,2.32,3.87,4.97,65.0,58.0,3.87
2020-03-01 08:48:09 UTC,2.08,3.17,3.93,65.0,58.0,3.17
2020-03-01 08:50:08 UTC,1.74,2.72,3.63,65.0,58.0,2.72
2020-03-01 08:52:09 UTC,2.24,3.34,4.46,65.0,58.0,3.34
2020-03-01 08:54:08 UTC,2.47,3.34,4.07,65.0,58.0,3.34
2020-03-01 08:56:08 UTC,1.9,2.75,3.38,65.0,58.0,2.75
2020-03-01 08:58:10 UTC,1.73,2.82,3.34,65.0,58.0,2.82
2020-03-01 09:00:08 UTC,2.21,2.85,3.24,65.0,58.0,2.85
2020-03-01 09:02:08 UTC,1.55,3.36,3.63,65.0,58.0,3.36
2020-03-01 09:04:08 UTC,2.26,3.16,3.71,65.0,58.0,3.16
2020-03-01 09:06:07 UTC,3.0,4.11,5.07,65.0,58.0,4.11
2020-03-01 09:08:08 UTC,2.79,3.99,4.34,65.0,58.0,3.99
2020-03-01 09:10:08 UTC,2.46,3.71,5.19,65.0,58.0,3.71
2020-03-01 09:12:08 UTC,2.8,4.03,5.0,65.0,58.0,4.03
2020-03-01 09:14:09 UTC,2.49,4.51,5.34,65.0,58.0,4.51
2020-03-01 09:16:09 UTC,3.07,5.27,5.96,65.0,59.0,5.27
2020-03-01 09:18:09 UTC,3.67,5.79,7.0,65.0,59.0,5.79
2020-03-01 09:20:09 UTC,15.57,28.99,34.2,65.0,59.0,23.19
2020-03-01 09:22:09 UTC,19.29,36.54,42.88,65.0,59.0,31.75
2020-03-01 09:24:08 UTC,5.68,9.48,13.19,65.0,59.0,9.48
2020-03-01 09:26:09 UTC,4.27,6.97,8.93,65.0,59.0,6.97
