created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2020-03-01 00:00:44 UTC,0.81,1.51,1.52,77.0,30.0,1.51
2020-03-01 00:02:46 UTC,1.22,1.58,1.99,77.0,30.0,1.58
2020-03-01 00:04:45 UTC,0.6,1.09,1.24,77.0,31.0,1.09
2020-03-01 00:06:44 UTC,1.0,1.56,1.9,77.0,31.0,1.56
2020-03-01 00:08:46 UTC,0.77,1.12,1.35,76.0,32.0,1.12
2020-03-01 00:10:45 UTC,1.0,1.13,1.21,76.0,32.0,1.13
2020-03-01 00:12:45 UTC,0.81,1.12,1.38,76.0,32.0,1.12
2020-03-01 00:14:46 UTC,0.93,1.65,1.96,76.0,32.0,1.65
2020-03-01 00:16:45 UTC,0.99,1.73,1.96,76.0,33.0,1.73
2020-03-01 00:18:46 UTC,0.65,0.94,1.3,75.0,33.0,0.94
2020-03-01 00:20:46 UTC,0.77,1.0,1.0,76.0,33.0,1.0
2020-03-01 00:22:46 UTC,0.81,1.07,1.41,76.0,33.0,1.07
2020-03-01 00:24:44 UTC,1.09,1.53,1.91,76.0,33.0,1.53
2020-03-01 00:26:45 UTC,1.06,1.54,1.59,75.0,33.0,1.54
2020-03-01 00:28:45 UTC,0.93,1.4,1.57,75.0,33.0,1.4
2020-03-01 00:30:45 UTC,0.86,1.33,1.62,75.0,33.0,1.33
2020-03-01 00:32:46 UTC,0.65,1.06,1.91,75.0,33.0,1.06
2020-03-01 00:34:46 UTC,0.91,1.03,1.42,75.0,33.0,1.03
2020-03-01 00:36:46 UTC,0.96,1.51,1.55,75.0,33.0,1.51
2020-03-01 00:38:45 UTC,0.71,0.93,1.33,75.0,33.0,0.93
2020-03-01 00:40:46 UTC,1.0,1.58,1.86,75.0,33.0,1.58
2020-03-01 00:42:45 UTC,1.18,2.27,2.56,75.0,33.0,2.27
2020-03-01 00:44:45 UTC,1.0,1.81,1.88,75.0,33.0,1.81
2020-03-01 00:46:46 UTC,0.74,1.06,1.16,74.0,34.0,1.06
